,0
0,1.517270620908624
14,1.5152637032735117
28,1.5227739174240031
42,1.508033420410136
56,1.508033420410136
70,1.508033420410136
84,1.512339851583219
98,1.5105207467090878
112,1.5150382149037458
126,1.5045255958616692
140,1.5067000598561513
154,1.5037172126992269
168,1.5009867424761436
182,1.5009867424761436
196,1.4969441305888256
210,1.4859559101573276
224,1.5086080133429391
238,1.4872337062465453
252,1.495484615421482
266,1.4975522545718354
280,1.5003320084669876
294,1.5003619625487437
308,1.4964916772357975
322,1.507848666325454
336,1.5077003450841877
350,1.5074660277766272
364,1.5049728801551094
378,1.5200812712151117
392,1.4932153104883286
406,1.4932153104883286
420,1.4932153104883286
434,1.5033166490165948
448,1.5126687697469319
462,1.5089537071414205
476,1.5031670983935104
490,1.5088237665017652
504,1.507032045049809
518,1.5015603949330556
532,1.5098906373152579
546,1.5098906373152579
560,1.5118765092558744
574,1.5020237244779389
588,1.4913989319633938
602,1.4873294566130923
616,1.5082551673274054
630,1.4906482840053419
644,1.5042298503310034
658,1.480430544196209
672,1.495767563641117
686,1.5096594534382997
700,1.5094622521877292
714,1.4974269099315913
728,1.4936433166934693
742,1.495488539103755
756,1.495488539103755
770,1.495488539103755
784,1.495488539103755
798,1.4965935715790473
812,1.4968899141301717
826,1.5021862769112073
840,1.513688014083842
854,1.4983810774786415
868,1.5003839839726323
882,1.504699771127887
896,1.4914157083707587
910,1.4840479504329465
924,1.5039565972833364
938,1.5037957029833513
952,1.5039092904877938
966,1.5228472773638684
980,1.5054179184527245
994,1.4972564849890515
1008,1.4972564849890515
1022,1.506519619131655
1036,1.5064400959998907
1050,1.5023079482122454
1064,1.5106633309986548
1078,1.5150486211922924
1092,1.504418011684442
