,0
0,1.5008775265050107
14,1.5066913954736478
28,1.508406024001111
42,1.520152227985819
56,
70,
84,1.5016313681284752
98,1.5012973294926886
112,1.5096172497873455
126,1.4913555308047923
140,1.5028469542599936
154,1.498193072036686
168,1.496933755481302
182,
196,1.5003504626240498
210,1.5061611029899273
224,1.4969622893483459
238,1.478485752838682
252,1.4919459234395949
266,1.495680209761474
280,1.505636048433616
294,1.4902211658089486
308,1.4910293388689622
322,1.4896756217893736
336,1.5039848973813155
350,1.5070919103492733
364,1.4891400459040567
378,
392,1.5067554095413882
406,
420,
434,1.5055556086798396
448,1.5096962710756645
462,1.5064623852121612
476,1.4983828631841696
490,1.4937227693615232
504,1.519463451709069
518,1.5030508610712883
532,1.5030858910343776
546,
560,1.5009425425437142
574,1.4999308708515884
588,1.503779668986223
602,1.4988461814857406
616,1.5038525792946507
630,1.4916270657286446
644,1.4893324545990974
658,1.492445516105002
672,1.4939228819017467
686,1.498046656946837
700,1.4979158103997956
714,1.5023301264984448
728,1.4893664567401648
742,1.5010015044637757
756,
770,
784,
798,1.5003989402140716
812,1.499667447529324
826,1.493792273531336
840,1.4995359322449449
854,1.4833668929503205
868,1.5168093424871432
882,1.4847714555783271
896,1.501168333057161
910,1.495551467253771
924,1.4951279783513258
938,1.4858265643742574
952,1.4951827594230267
966,1.5014581964371865
980,1.5045307597888369
994,1.495339693021917
1008,
1022,1.5034353779759824
1036,1.5107299094299584
1050,1.495205364491234
1064,1.4936112840770754
1078,1.505899898847333
1092,1.496832775436251
