,0
0,1.4899118127283182
14,1.5106903951378783
28,1.5188561334028137
42,1.511748118915661
56,1.511748118915661
70,1.511748118915661
84,1.5059753701188217
98,1.5054778036893621
112,1.5014643726592596
126,1.5014225425709742
140,1.5030186017199834
154,1.4968631397601875
168,1.5053319181973766
182,1.5053319181973766
196,1.483872744580921
210,1.4994005739319518
224,1.5008901918223825
238,1.506213272788994
252,1.4893652968146016
266,1.5007869514253216
280,1.4963688457943527
294,1.5077079751641065
308,1.485716252967117
322,1.5033800000690227
336,1.5080537358645467
350,1.518150226766541
364,1.4915620414261337
378,1.4994019543434494
392,1.5060037361739882
406,1.5060037361739882
420,1.5060037361739882
434,1.5043642030852706
448,1.5122140463112723
462,1.5107601107174977
476,1.5044773980460109
490,1.499684957648145
504,1.5099890657315478
518,1.5107875836378355
532,1.49648025396544
546,1.49648025396544
560,1.5080346892213967
574,1.5027800100716795
588,1.5046404318661617
602,1.4960705596332253
616,1.5111665377964458
630,1.5032483030394908
644,1.5057270938312823
658,1.4886664294518
672,1.5007326677566057
686,1.5044560644173808
700,1.5023509166165698
714,1.4949789611383786
728,1.5051887054415622
742,1.5042555523681387
756,1.5042555523681387
770,1.5042555523681387
784,1.5042555523681387
798,1.5108216695613697
812,1.5070319101795722
826,1.512662938296318
840,1.5119549846356932
854,1.4976879293787426
868,1.5047889485227313
882,1.5049672423612903
896,1.4968007992330008
910,1.489716519667077
924,1.5044996858483437
938,1.5021624627170436
952,1.4930014179925817
966,1.505524886025791
980,1.5059228460744916
994,1.5037670722051457
1008,1.5037670722051457
1022,1.500718170558316
1036,1.513758149645279
1050,1.496560132859218
1064,1.4983153129347133
1078,1.4981973689991128
1092,1.4922925212751137
